D:\anaconda3\envs\dl\python.exe D:/NextcloudDesktop/FDU/courses/AI-RISC/project/HW3/main.py
epoch:175, train_loss:0.217727, test_loss:0.240815, acc=0.923611 (133,144), best_acc:0.923611
epoch:176, train_loss:0.217346, test_loss:0.240503, acc=0.923611 (133,144), best_acc:0.923611
epoch:177, train_loss:0.216968, test_loss:0.240194, acc=0.923611 (133,144), best_acc:0.923611
epoch:178, train_loss:0.216593, test_loss:0.239885, acc=0.923611 (133,144), best_acc:0.923611
epoch:179, train_loss:0.216219, test_loss:0.239579, acc=0.923611 (133,144), best_acc:0.923611
epoch:180, train_loss:0.215847, test_loss:0.239275, acc=0.923611 (133,144), best_acc:0.923611
epoch:181, train_loss:0.215478, test_loss:0.238972, acc=0.923611 (133,144), best_acc:0.923611
epoch:182, train_loss:0.215111, test_loss:0.238672, acc=0.923611 (133,144), best_acc:0.923611
epoch:183, train_loss:0.214746, test_loss:0.238373, acc=0.923611 (133,144), best_acc:0.923611
epoch:184, train_loss:0.214383, test_loss:0.238075, acc=0.923611 (133,144), best_acc:0.923611
epoch:185, train_loss:0.214022, test_loss:0.237780, acc=0.923611 (133,144), best_acc:0.923611
epoch:186, train_loss:0.213663, test_loss:0.237486, acc=0.923611 (133,144), best_acc:0.923611
epoch:187, train_loss:0.213307, test_loss:0.237194, acc=0.923611 (133,144), best_acc:0.923611
epoch:188, train_loss:0.212952, test_loss:0.236904, acc=0.923611 (133,144), best_acc:0.923611
epoch:189, train_loss:0.212599, test_loss:0.236615, acc=0.923611 (133,144), best_acc:0.923611
epoch:190, train_loss:0.212248, test_loss:0.236328, acc=0.923611 (133,144), best_acc:0.923611
epoch:191, train_loss:0.211900, test_loss:0.236043, acc=0.923611 (133,144), best_acc:0.923611
epoch:192, train_loss:0.211553, test_loss:0.235759, acc=0.923611 (133,144), best_acc:0.923611
epoch:193, train_loss:0.211208, test_loss:0.235478, acc=0.923611 (133,144), best_acc:0.923611
epoch:194, train_loss:0.210864, test_loss:0.235197, acc=0.923611 (133,144), best_acc:0.923611
epoch:195, train_loss:0.210523, test_loss:0.234919, acc=0.930556 (134,144), best_acc:0.930556
epoch:196, train_loss:0.210184, test_loss:0.234641, acc=0.930556 (134,144), best_acc:0.930556
epoch:197, train_loss:0.209846, test_loss:0.234366, acc=0.930556 (134,144), best_acc:0.930556
epoch:198, train_loss:0.209510, test_loss:0.234092, acc=0.930556 (134,144), best_acc:0.930556
epoch:199, train_loss:0.208821, test_loss:0.208975, acc=0.965278 (139,144), best_acc:0.965278
epoch:200, train_loss:0.204526, test_loss:0.208957, acc=0.965278 (139,144), best_acc:0.965278
epoch:201, train_loss:0.204236, test_loss:0.208950, acc=0.965278 (139,144), best_acc:0.965278
epoch:202, train_loss:0.204009, test_loss:0.208901, acc=0.965278 (139,144), best_acc:0.965278
epoch:203, train_loss:0.203796, test_loss:0.208824, acc=0.965278 (139,144), best_acc:0.965278
epoch:204, train_loss:0.203592, test_loss:0.208726, acc=0.965278 (139,144), best_acc:0.965278
epoch:205, train_loss:0.203393, test_loss:0.208614, acc=0.965278 (139,144), best_acc:0.965278
epoch:206, train_loss:0.203198, test_loss:0.208494, acc=0.965278 (139,144), best_acc:0.965278
epoch:207, train_loss:0.203007, test_loss:0.208367, acc=0.965278 (139,144), best_acc:0.965278
epoch:208, train_loss:0.202818, test_loss:0.208236, acc=0.965278 (139,144), best_acc:0.965278
epoch:209, train_loss:0.202631, test_loss:0.208103, acc=0.965278 (139,144), best_acc:0.965278
epoch:210, train_loss:0.202445, test_loss:0.207967, acc=0.965278 (139,144), best_acc:0.965278
epoch:211, train_loss:0.202261, test_loss:0.207831, acc=0.965278 (139,144), best_acc:0.965278
epoch:212, train_loss:0.202079, test_loss:0.207694, acc=0.965278 (139,144), best_acc:0.965278
epoch:213, train_loss:0.201897, test_loss:0.207556, acc=0.965278 (139,144), best_acc:0.965278
epoch:214, train_loss:0.201717, test_loss:0.207419, acc=0.965278 (139,144), best_acc:0.965278
epoch:215, train_loss:0.201538, test_loss:0.207281, acc=0.965278 (139,144), best_acc:0.965278
epoch:216, train_loss:0.201359, test_loss:0.207143, acc=0.965278 (139,144), best_acc:0.965278
epoch:217, train_loss:0.201182, test_loss:0.207006, acc=0.965278 (139,144), best_acc:0.965278
epoch:218, train_loss:0.201005, test_loss:0.206869, acc=0.965278 (139,144), best_acc:0.965278
epoch:219, train_loss:0.200829, test_loss:0.206732, acc=0.965278 (139,144), best_acc:0.965278
epoch:220, train_loss:0.200654, test_loss:0.206595, acc=0.965278 (139,144), best_acc:0.965278
epoch:221, train_loss:0.200479, test_loss:0.206459, acc=0.965278 (139,144), best_acc:0.965278
epoch:222, train_loss:0.200305, test_loss:0.206322, acc=0.965278 (139,144), best_acc:0.965278
epoch:223, train_loss:0.200132, test_loss:0.206187, acc=0.965278 (139,144), best_acc:0.965278
epoch:224, train_loss:0.199960, test_loss:0.206051, acc=0.965278 (139,144), best_acc:0.965278
epoch:225, train_loss:0.199788, test_loss:0.205916, acc=0.965278 (139,144), best_acc:0.965278
epoch:226, train_loss:0.199617, test_loss:0.205781, acc=0.965278 (139,144), best_acc:0.965278
epoch:227, train_loss:0.199447, test_loss:0.205646, acc=0.965278 (139,144), best_acc:0.965278
epoch:228, train_loss:0.199277, test_loss:0.205512, acc=0.965278 (139,144), best_acc:0.965278
epoch:229, train_loss:0.199108, test_loss:0.205377, acc=0.965278 (139,144), best_acc:0.965278
epoch:230, train_loss:0.198939, test_loss:0.205243, acc=0.965278 (139,144), best_acc:0.965278
epoch:231, train_loss:0.198771, test_loss:0.205110, acc=0.965278 (139,144), best_acc:0.965278
epoch:232, train_loss:0.198604, test_loss:0.204976, acc=0.965278 (139,144), best_acc:0.965278
epoch:233, train_loss:0.198437, test_loss:0.204843, acc=0.965278 (139,144), best_acc:0.965278
epoch:234, train_loss:0.198270, test_loss:0.204710, acc=0.965278 (139,144), best_acc:0.965278
epoch:235, train_loss:0.198105, test_loss:0.204578, acc=0.965278 (139,144), best_acc:0.965278
epoch:236, train_loss:0.197939, test_loss:0.204445, acc=0.965278 (139,144), best_acc:0.965278
epoch:237, train_loss:0.197775, test_loss:0.204313, acc=0.965278 (139,144), best_acc:0.965278
epoch:238, train_loss:0.197611, test_loss:0.204181, acc=0.965278 (139,144), best_acc:0.965278
epoch:239, train_loss:0.197447, test_loss:0.204049, acc=0.965278 (139,144), best_acc:0.965278
epoch:240, train_loss:0.197284, test_loss:0.203918, acc=0.965278 (139,144), best_acc:0.965278
epoch:241, train_loss:0.197121, test_loss:0.203787, acc=0.965278 (139,144), best_acc:0.965278
epoch:242, train_loss:0.196959, test_loss:0.203656, acc=0.965278 (139,144), best_acc:0.965278
epoch:243, train_loss:0.196798, test_loss:0.203525, acc=0.965278 (139,144), best_acc:0.965278
epoch:244, train_loss:0.196637, test_loss:0.203394, acc=0.965278 (139,144), best_acc:0.965278
epoch:245, train_loss:0.196476, test_loss:0.203264, acc=0.965278 (139,144), best_acc:0.965278
epoch:246, train_loss:0.196316, test_loss:0.203134, acc=0.965278 (139,144), best_acc:0.965278
epoch:247, train_loss:0.196156, test_loss:0.203004, acc=0.965278 (139,144), best_acc:0.965278
epoch:248, train_loss:0.195997, test_loss:0.202875, acc=0.965278 (139,144), best_acc:0.965278
epoch:249, train_loss:0.195838, test_loss:0.202745, acc=0.965278 (139,144), best_acc:0.965278
epoch:250, train_loss:0.195680, test_loss:0.202616, acc=0.965278 (139,144), best_acc:0.965278
epoch:251, train_loss:0.195522, test_loss:0.202487, acc=0.965278 (139,144), best_acc:0.965278
epoch:252, train_loss:0.195365, test_loss:0.202358, acc=0.965278 (139,144), best_acc:0.965278
epoch:253, train_loss:0.195208, test_loss:0.202230, acc=0.965278 (139,144), best_acc:0.965278
epoch:254, train_loss:0.195051, test_loss:0.202102, acc=0.965278 (139,144), best_acc:0.965278
epoch:255, train_loss:0.194895, test_loss:0.201974, acc=0.965278 (139,144), best_acc:0.965278
epoch:256, train_loss:0.194740, test_loss:0.201846, acc=0.965278 (139,144), best_acc:0.965278
epoch:257, train_loss:0.194585, test_loss:0.201718, acc=0.965278 (139,144), best_acc:0.965278
epoch:258, train_loss:0.194430, test_loss:0.201591, acc=0.965278 (139,144), best_acc:0.965278
epoch:259, train_loss:0.194276, test_loss:0.201464, acc=0.965278 (139,144), best_acc:0.965278
epoch:260, train_loss:0.194122, test_loss:0.201337, acc=0.965278 (139,144), best_acc:0.965278
epoch:261, train_loss:0.193968, test_loss:0.201211, acc=0.965278 (139,144), best_acc:0.965278
epoch:262, train_loss:0.193815, test_loss:0.201084, acc=0.965278 (139,144), best_acc:0.965278
epoch:263, train_loss:0.193662, test_loss:0.200958, acc=0.965278 (139,144), best_acc:0.965278
epoch:264, train_loss:0.193510, test_loss:0.200832, acc=0.965278 (139,144), best_acc:0.965278
epoch:265, train_loss:0.193358, test_loss:0.200707, acc=0.965278 (139,144), best_acc:0.965278
epoch:266, train_loss:0.193207, test_loss:0.200581, acc=0.965278 (139,144), best_acc:0.965278
epoch:267, train_loss:0.193056, test_loss:0.200456, acc=0.965278 (139,144), best_acc:0.965278
epoch:268, train_loss:0.192905, test_loss:0.200331, acc=0.965278 (139,144), best_acc:0.965278
epoch:269, train_loss:0.192755, test_loss:0.200207, acc=0.965278 (139,144), best_acc:0.965278
epoch:270, train_loss:0.192605, test_loss:0.200082, acc=0.965278 (139,144), best_acc:0.965278
epoch:271, train_loss:0.192455, test_loss:0.199958, acc=0.965278 (139,144), best_acc:0.965278
epoch:272, train_loss:0.192306, test_loss:0.199834, acc=0.965278 (139,144), best_acc:0.965278
epoch:273, train_loss:0.192158, test_loss:0.199711, acc=0.965278 (139,144), best_acc:0.965278
epoch:274, train_loss:0.192009, test_loss:0.199587, acc=0.965278 (139,144), best_acc:0.965278
epoch:275, train_loss:0.191861, test_loss:0.199464, acc=0.965278 (139,144), best_acc:0.965278
epoch:276, train_loss:0.191714, test_loss:0.199341, acc=0.965278 (139,144), best_acc:0.965278
epoch:277, train_loss:0.191566, test_loss:0.199218, acc=0.965278 (139,144), best_acc:0.965278
epoch:278, train_loss:0.191419, test_loss:0.199096, acc=0.965278 (139,144), best_acc:0.965278
